ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_BEGWIW,0,0,0,0,0,0
ID_9NJBM8,0,0,0,0,0,0
ID_4C1Q9A,0,0,0,0,0,0
ID_8VXM2R,0,0,0,0,0,0
ID_Q617Y8,0,0,0,0,0,0
ID_DT00FS,0,0,0,0,0,0
ID_A9SOTW,0,0,0,0,0,0
ID_DYWKN3,0,0,0,0,0,0
ID_T5W7V2,0,0,0,0,0,0
ID_OYJ407,0,0,0,0,0,0
ID_4APUQG,0,0,0,0,0,0
ID_8X42H1,0,0,0,0,0,0
ID_QQLIOB,0,0,0,0,0,0
ID_49V07R,0,0,0,0,0,0
ID_LW7SED,0,0,0,0,0,0
ID_8ZC0YJ,0,0,0,0,0,0
ID_BLJHKO,0,0,0,0,0,0
ID_4YQQ0B,0,0,0,0,0,0
ID_YUWGLN,0,0,0,0,0,0
ID_D31ZVW,0,0,0,0,0,0
ID_P1YZ4X,0,0,0,0,0,0
ID_23SIGG,0,0,0,0,0,0
ID_AIAL8Y,0,0,0,0,0,0
ID_TA7IDX,0,0,0,0,0,0
ID_K4V6T1,0,0,0,0,0,0
ID_SFRXLD,0,0,0,0,0,0
ID_GI1C93,0,0,0,0,0,0
ID_WMD60I,0,0,0,0,0,0
ID_HADVCG,0,0,0,0,0,0
ID_IB0RDU,0,0,0,0,0,0
ID_QVH6R4,0,0,0,0,0,0
ID_C7RAXJ,0,0,0,0,0,0
ID_P2MHXW,0,0,0,0,0,0
ID_YT67RP,0,0,0,0,0,0
ID_G0I7ZK,0,0,0,0,0,0
ID_A43PS9,0,0,0,0,0,0
ID_04V1AG,0,0,0,0,0,0
ID_6KEAHS,0,0,0,0,0,0
ID_HTMQPW,0,0,0,0,0,0
ID_XF0297,0,0,0,0,0,0
ID_D9F7JY,0,0,0,0,0,0
ID_7M63MY,0,0,0,0,0,0
ID_ASOI1C,0,0,0,0,0,0
ID_QWK1QC,0,0,0,0,0,0
ID_K9FTZZ,0,0,0,0,0,0
ID_H8TZYV,0,0,0,0,0,0
ID_EMRQ4T,0,0,0,0,0,0
ID_HFVMM8,0,0,0,0,0,0
ID_3240TG,0,0,0,0,0,0
ID_YC9T6R,0,0,0,0,0,0
ID_QMXHOW,0,0,0,0,0,0
ID_49CDQ6,0,0,0,0,0,0
ID_5GE0S1,0,0,0,0,0,0
ID_OMU4UR,0,0,0,0,0,0
ID_G44DHO,0,0,0,0,0,0
ID_JU8JNI,0,0,0,0,0,0
ID_1C4G5E,0,0,0,0,0,0
ID_IWBKMP,0,0,0,0,0,0
ID_VKBJCE,0,0,0,0,0,0
ID_3H40OX,0,0,0,0,0,0
ID_8F3PFC,0,0,0,0,0,0
ID_F4HS1L,0,0,0,0,0,0
ID_BZWK10,0,0,0,0,0,0
ID_EEW8DG,0,0,0,0,0,0
ID_HTIWJ2,0,0,0,0,0,0
ID_ZCM6MI,0,0,0,0,0,0
ID_RMH9OL,0,0,0,0,0,0
ID_2TX4D4,0,0,0,0,0,0
ID_7D7P9D,0,0,0,0,0,0
ID_C43FWU,0,0,0,0,0,0
ID_42P9TZ,0,0,0,0,0,0
ID_NCE574,0,0,0,0,0,0
ID_ZJBV7B,0,0,0,0,0,0
ID_2IW233,0,0,0,0,0,0
ID_GQWO42,0,0,0,0,0,0
ID_R6M083,0,0,0,0,0,0
ID_TLY302,0,0,0,0,0,0
ID_LT6OU6,0,0,0,0,0,0
ID_0F7RHU,0,0,0,0,0,0
ID_EDMKFB,0,0,0,0,0,0
ID_25FHZZ,0,0,0,0,0,0
ID_1VP0UC,0,0,0,0,0,0
ID_MQ3635,0,0,0,0,0,0
ID_RHFPED,0,0,0,0,0,0
ID_RHJPOV,0,0,0,0,0,0
ID_8F379N,0,0,0,0,0,0
ID_LVX4OV,0,0,0,0,0,0
ID_H5M15A,0,0,0,0,0,0
ID_LEWKQY,0,0,0,0,0,0
ID_DY6IPH,0,0,0,0,0,0
ID_E4DAHN,0,0,0,0,0,0
ID_Z2FP8D,0,0,0,0,0,0
ID_3MQ2M6,0,0,0,0,0,0
ID_44QD5W,0,0,0,0,0,0
ID_41T2UA,0,0,0,0,0,0
ID_WKIX11,0,0,0,0,0,0
ID_LM76KQ,0,0,0,0,0,0
ID_0YXFYC,0,0,0,0,0,0
ID_WYY6XC,0,0,0,0,0,0
ID_1QBGM5,0,0,0,0,0,0
ID_L8X1MO,0,0,0,0,0,0
ID_Z8OE4O,0,0,0,0,0,0
ID_PFTRFZ,0,0,0,0,0,0
ID_WFLX1D,0,0,0,0,0,0
ID_3M1E7H,0,0,0,0,0,0
ID_QBGS5I,0,0,0,0,0,0
ID_YQA4VN,0,0,0,0,0,0
ID_F0GA7T,0,0,0,0,0,0
ID_HZO9J4,0,0,0,0,0,0
ID_ARK4JP,0,0,0,0,0,0
ID_A8N019,0,0,0,0,0,0
ID_62960A,0,0,0,0,0,0
ID_B8VYG3,0,0,0,0,0,0
ID_DUQWFQ,0,0,0,0,0,0
ID_S27JQO,0,0,0,0,0,0
ID_473RDP,0,0,0,0,0,0
ID_Z1D6V7,0,0,0,0,0,0
ID_YXCK0F,0,0,0,0,0,0
ID_KJ3TCA,0,0,0,0,0,0
ID_7Q07MF,0,0,0,0,0,0
ID_WO830L,0,0,0,0,0,0
ID_JD38LC,0,0,0,0,0,0
ID_4A6IYY,0,0,0,0,0,0
ID_75SAQ1,0,0,0,0,0,0
ID_5OFBIB,0,0,0,0,0,0
ID_ALY7ZZ,0,0,0,0,0,0
ID_00SYAM,0,0,0,0,0,0
ID_RNR77F,0,0,0,0,0,0
ID_ANWPH8,0,0,0,0,0,0
ID_U2WF21,0,0,0,0,0,0
ID_IC7OWJ,0,0,0,0,0,0
ID_5AS1RL,0,0,0,0,0,0
ID_2T7D9G,0,0,0,0,0,0
ID_HJ5KUJ,0,0,0,0,0,0
ID_3GOFCW,0,0,0,0,0,0
ID_7O1I32,0,0,0,0,0,0
ID_WYA35N,0,0,0,0,0,0
ID_W5DHJ2,0,0,0,0,0,0
ID_T05X66,0,0,0,0,0,0
ID_CRM4RV,0,0,0,0,0,0
ID_ITNBRH,0,0,0,0,0,0
ID_UYPZ03,0,0,0,0,0,0
ID_PNZ4JF,0,0,0,0,0,0
ID_F91RCT,0,0,0,0,0,0
ID_3XSANB,0,0,0,0,0,0
ID_6J7QV5,0,0,0,0,0,0
ID_P30MQ0,0,0,0,0,0,0
ID_JST03I,0,0,0,0,0,0
ID_Z94PSF,0,0,0,0,0,0
ID_OJ2LYR,0,0,0,0,0,0
ID_GZ2CK3,0,0,0,0,0,0
ID_KNUO6I,0,0,0,0,0,0
ID_DOW1PY,0,0,0,0,0,0
ID_HWML2X,0,0,0,0,0,0
ID_EVIF8F,0,0,0,0,0,0
ID_ENM2XK,0,0,0,0,0,0
ID_48WC8Z,0,0,0,0,0,0
ID_D326DS,0,0,0,0,0,0
ID_USYVL3,0,0,0,0,0,0
ID_5TKD3W,0,0,0,0,0,0
ID_0JC6LT,0,0,0,0,0,0
ID_INW8YA,0,0,0,0,0,0
ID_ICQGA8,0,0,0,0,0,0
ID_IWB0AZ,0,0,0,0,0,0
ID_GS6GIY,0,0,0,0,0,0
ID_YYMTTZ,0,0,0,0,0,0
ID_WNL2AW,0,0,0,0,0,0
ID_WIPE3M,0,0,0,0,0,0
ID_475RRJ,0,0,0,0,0,0
ID_78W3J6,0,0,0,0,0,0
ID_7I6AN6,0,0,0,0,0,0
ID_M32EDR,0,0,0,0,0,0
ID_9AIPRL,0,0,0,0,0,0
ID_LZ4OU6,0,0,0,0,0,0
ID_PR92PR,0,0,0,0,0,0
ID_6E3A6Z,0,0,0,0,0,0
ID_X41NOX,0,0,0,0,0,0
ID_FI825B,0,0,0,0,0,0
ID_89CEYW,0,0,0,0,0,0
ID_7BTHXK,0,0,0,0,0,0
ID_QZP05P,0,0,0,0,0,0
ID_PDTOSK,0,0,0,0,0,0
ID_JSWVHL,0,0,0,0,0,0
ID_0PDI5J,0,0,0,0,0,0
ID_B8EFZT,0,0,0,0,0,0
ID_2WABYN,0,0,0,0,0,0
ID_JG81AP,0,0,0,0,0,0
ID_HWS14O,0,0,0,0,0,0
ID_O4F4HX,0,0,0,0,0,0
ID_19G3H2,0,0,0,0,0,0
ID_DVT2Y2,0,0,0,0,0,0
ID_6R6JX6,0,0,0,0,0,0
ID_OWEKY6,0,0,0,0,0,0
ID_5CKDQ8,0,0,0,0,0,0
ID_OJSWXZ,0,0,0,0,0,0
ID_WH760F,0,0,0,0,0,0
ID_I2QI8W,0,0,0,0,0,0
ID_ZUZ5IB,0,0,0,0,0,0
ID_S21QRP,0,0,0,0,0,0
ID_NC0DIX,0,0,0,0,0,0
ID_R76V65,0,0,0,0,0,0
ID_HKYOVX,0,0,0,0,0,0
ID_EZT9L4,0,0,0,0,0,0
ID_I8C23T,0,0,0,0,0,0
ID_UCBT8P,0,0,0,0,0,0
ID_4EFHFH,0,0,0,0,0,0
ID_WJZODY,0,0,0,0,0,0
ID_5O4DK2,0,0,0,0,0,0
ID_1QQANC,0,0,0,0,0,0
ID_GW57CP,0,0,0,0,0,0
ID_V5IB8S,0,0,0,0,0,0
ID_6RK6HI,0,0,0,0,0,0
ID_WR3P0Q,0,0,0,0,0,0
ID_DHHPAZ,0,0,0,0,0,0
ID_0919CJ,0,0,0,0,0,0
ID_J841FF,0,0,0,0,0,0
ID_KL7CZ1,0,0,0,0,0,0
ID_N8STMV,0,0,0,0,0,0
ID_C1JCO4,0,0,0,0,0,0
ID_4KNGLU,0,0,0,0,0,0
ID_LJ63XA,0,0,0,0,0,0
ID_KI0M9B,0,0,0,0,0,0
ID_BMD6D9,0,0,0,0,0,0
ID_QSILOT,0,0,0,0,0,0
ID_K0TAT7,0,0,0,0,0,0
ID_ZM6SCU,0,0,0,0,0,0
ID_2EUTBC,0,0,0,0,0,0
ID_H4EEPQ,0,0,0,0,0,0
ID_GPGXMS,0,0,0,0,0,0
ID_OWB724,0,0,0,0,0,0
ID_8XK367,0,0,0,0,0,0
ID_11KV3S,0,0,0,0,0,0
ID_QWOZQ4,0,0,0,0,0,0
ID_F6BTEU,0,0,0,0,0,0
ID_WUQWL2,0,0,0,0,0,0
ID_2LDNB9,0,0,0,0,0,0
ID_CKGVN9,0,0,0,0,0,0
ID_BBB09D,0,0,0,0,0,0
ID_KF1S3W,0,0,0,0,0,0
ID_O79B2I,0,0,0,0,0,0
ID_VV9U6R,0,0,0,0,0,0
ID_YJYMCF,0,0,0,0,0,0
ID_JR89XU,0,0,0,0,0,0
ID_BKQMY3,0,0,0,0,0,0
ID_WGZT3N,0,0,0,0,0,0
ID_O53XSO,0,0,0,0,0,0
ID_4B4BTZ,0,0,0,0,0,0
ID_1UBHGG,0,0,0,0,0,0
ID_9TPR5H,0,0,0,0,0,0
ID_PHORWR,0,0,0,0,0,0
ID_8LZPFU,0,0,0,0,0,0
ID_EELQZS,0,0,0,0,0,0
ID_R92G3Q,0,0,0,0,0,0
ID_KT51IW,0,0,0,0,0,0
ID_Y5D83X,0,0,0,0,0,0
ID_NNYC99,0,0,0,0,0,0
ID_H7MJ3S,0,0,0,0,0,0
ID_CIHIWL,0,0,0,0,0,0
ID_ZYM82A,0,0,0,0,0,0
ID_HCCTFN,0,0,0,0,0,0
ID_71RVRZ,0,0,0,0,0,0
ID_PZHU8F,0,0,0,0,0,0
ID_1DWT84,0,0,0,0,0,0
ID_5I0I2K,0,0,0,0,0,0
ID_ZY3YB7,0,0,0,0,0,0
ID_OZV41J,0,0,0,0,0,0
ID_Q0SPQ2,0,0,0,0,0,0
ID_X5CALQ,0,0,0,0,0,0
ID_ZLSF1Q,0,0,0,0,0,0
ID_X0QGMF,0,0,0,0,0,0
ID_P3URU3,0,0,0,0,0,0
ID_WD7CSJ,0,0,0,0,0,0
ID_OP2YUN,0,0,0,0,0,0
ID_TS28A2,0,0,0,0,0,0
ID_EUSUFK,0,0,0,0,0,0
ID_VTZ497,0,0,0,0,0,0
ID_KJVX1G,0,0,0,0,0,0
ID_25E701,0,0,0,0,0,0
ID_U9FC9H,0,0,0,0,0,0
ID_0KWKO6,0,0,0,0,0,0
ID_NA80NQ,0,0,0,0,0,0
ID_SEZMK4,0,0,0,0,0,0
ID_EUISRV,0,0,0,0,0,0
ID_5XO6JY,0,0,0,0,0,0
ID_EK7ZWC,0,0,0,0,0,0
ID_V796K5,0,0,0,0,0,0
ID_Y827KG,0,0,0,0,0,0
ID_2HM4QW,0,0,0,0,0,0
ID_SCXJL3,0,0,0,0,0,0
ID_JZPTYE,0,0,0,0,0,0
ID_Q2IGYG,0,0,0,0,0,0
ID_M4NSBL,0,0,0,0,0,0
ID_ZEY77T,0,0,0,0,0,0
ID_0GZHJB,0,0,0,0,0,0
ID_O98AFI,0,0,0,0,0,0
ID_GTVZ8B,0,0,0,0,0,0
ID_TUWRO6,0,0,0,0,0,0
ID_53NI04,0,0,0,0,0,0
ID_G8ISGB,0,0,0,0,0,0
ID_NO0C5D,0,0,0,0,0,0
ID_HPAY1U,0,0,0,0,0,0
ID_VYY1I9,0,0,0,0,0,0
ID_05VYW1,0,0,0,0,0,0
ID_QMN5FR,0,0,0,0,0,0
ID_DTD1QY,0,0,0,0,0,0
ID_3HTURM,0,0,0,0,0,0
ID_58WL51,0,0,0,0,0,0
ID_EWS3VY,0,0,0,0,0,0
ID_WIZJEA,0,0,0,0,0,0
ID_3TOQ4O,0,0,0,0,0,0
ID_065SOK,0,0,0,0,0,0
ID_U016SO,0,0,0,0,0,0
ID_CNKSHK,0,0,0,0,0,0
ID_Z84N1L,0,0,0,0,0,0
ID_R0KEPU,0,0,0,0,0,0
ID_Y7BC44,0,0,0,0,0,0
ID_8TH4YE,0,0,0,0,0,0
ID_HRAQSM,0,0,0,0,0,0
ID_UZLDLE,0,0,0,0,0,0
ID_6IHIP0,0,0,0,0,0,0
ID_J0QHSL,0,0,0,0,0,0
ID_HBC5QX,0,0,0,0,0,0
ID_J3EJ0R,0,0,0,0,0,0
ID_HO7OER,0,0,0,0,0,0
ID_ZM023T,0,0,0,0,0,0
ID_1ANEBT,0,0,0,0,0,0
ID_OGR2VR,0,0,0,0,0,0
ID_9B87OV,0,0,0,0,0,0
ID_HJT0CJ,0,0,0,0,0,0
ID_775Y66,0,0,0,0,0,0
ID_Q04AX8,0,0,0,0,0,0
ID_VXCY4G,0,0,0,0,0,0
ID_SSO9SH,0,0,0,0,0,0
ID_RIZUYK,0,0,0,0,0,0
ID_S6WJDK,0,0,0,0,0,0
ID_K59VOO,0,0,0,0,0,0
ID_DHVX41,0,0,0,0,0,0
ID_GBOV5S,0,0,0,0,0,0
ID_06KAJU,0,0,0,0,0,0
ID_04DJLK,0,0,0,0,0,0
ID_I85AHY,0,0,0,0,0,0
ID_W5OFQ8,0,0,0,0,0,0
ID_ROZN49,0,0,0,0,0,0
ID_O99TDC,0,0,0,0,0,0
ID_9VAPA3,0,0,0,0,0,0
ID_9Q3QYV,0,0,0,0,0,0
ID_VCDH1M,0,0,0,0,0,0
ID_1UREW6,0,0,0,0,0,0
ID_NHXVVR,0,0,0,0,0,0
ID_HYYD9X,0,0,0,0,0,0
ID_S9EWZ6,0,0,0,0,0,0
ID_3OK7WP,0,0,0,0,0,0
ID_NZU26W,0,0,0,0,0,0
ID_QSKDPI,0,0,0,0,0,0
ID_AUEQB1,0,0,0,0,0,0
ID_1KJ6HF,0,0,0,0,0,0
ID_9T9YY4,0,0,0,0,0,0
ID_DCQ2HB,0,0,0,0,0,0
ID_ZNSKYP,0,0,0,0,0,0
ID_B97PWM,0,0,0,0,0,0
ID_SSTMBL,0,0,0,0,0,0
ID_UC68W2,0,0,0,0,0,0
ID_ABA2EL,0,0,0,0,0,0
ID_C2EX4C,0,0,0,0,0,0
ID_9A0ZFU,0,0,0,0,0,0
ID_1SUIYY,0,0,0,0,0,0
ID_OYD76O,0,0,0,0,0,0
ID_KB433X,0,0,0,0,0,0
ID_ZQLRCB,0,0,0,0,0,0
ID_B52MTK,0,0,0,0,0,0
ID_TH3FZH,0,0,0,0,0,0
ID_F6UFCA,0,0,0,0,0,0
ID_M460YA,0,0,0,0,0,0
ID_RGMKFC,0,0,0,0,0,0
ID_HYF240,0,0,0,0,0,0
ID_F4Z9QP,0,0,0,0,0,0
ID_NP3XTP,0,0,0,0,0,0
ID_4RB4RW,0,0,0,0,0,0
ID_28Y3QD,0,0,0,0,0,0
ID_8V1UTS,0,0,0,0,0,0
ID_Y3B64A,0,0,0,0,0,0
ID_U3CTLW,0,0,0,0,0,0
ID_HIYHM9,0,0,0,0,0,0
ID_0LI4KO,0,0,0,0,0,0
ID_WZY98V,0,0,0,0,0,0
ID_D3WNMR,0,0,0,0,0,0
ID_C4A9AI,0,0,0,0,0,0
ID_9DMQEB,0,0,0,0,0,0
ID_WYTA25,0,0,0,0,0,0
ID_ZJP4KO,0,0,0,0,0,0
ID_48E1RE,0,0,0,0,0,0
ID_2Q7ZYF,0,0,0,0,0,0
ID_M3E6DB,0,0,0,0,0,0
ID_RBQL63,0,0,0,0,0,0
ID_I06XZJ,0,0,0,0,0,0
ID_LHAJ16,0,0,0,0,0,0
ID_XRH4M1,0,0,0,0,0,0
ID_L6E64E,0,0,0,0,0,0
ID_9FOGDZ,0,0,0,0,0,0
ID_CQUX2K,0,0,0,0,0,0
ID_4VKQYU,0,0,0,0,0,0
ID_KNBOAS,0,0,0,0,0,0
ID_Y3QY4K,0,0,0,0,0,0
ID_UHZ22Y,0,0,0,0,0,0
ID_WVHSDA,0,0,0,0,0,0
ID_LDDHLU,0,0,0,0,0,0
ID_AGSGHY,0,0,0,0,0,0
ID_X2SDKG,0,0,0,0,0,0
ID_S90MML,0,0,0,0,0,0
ID_MG05UN,0,0,0,0,0,0
ID_O973KK,0,0,0,0,0,0
ID_ZPW7TK,0,0,0,0,0,0
ID_PJJ2OK,0,0,0,0,0,0
ID_KEZP3H,0,0,0,0,0,0
ID_82XV8F,0,0,0,0,0,0
ID_KHQLO9,0,0,0,0,0,0
ID_BOVGVS,0,0,0,0,0,0
ID_1FCLJQ,0,0,0,0,0,0
ID_MLL86Y,0,0,0,0,0,0
ID_HCWZN6,0,0,0,0,0,0
ID_607D9L,0,0,0,0,0,0
ID_7L24AW,0,0,0,0,0,0
ID_1I1DP1,0,0,0,0,0,0
ID_Q7IOB2,0,0,0,0,0,0
ID_S1PMMH,0,0,0,0,0,0
ID_0BCHBA,0,0,0,0,0,0
ID_7YF5AP,0,0,0,0,0,0
ID_MQJX8F,0,0,0,0,0,0
ID_SW0MA1,0,0,0,0,0,0
ID_1F0IDO,0,0,0,0,0,0
ID_ZCWDBM,0,0,0,0,0,0
ID_BYW2CL,0,0,0,0,0,0
ID_CGSEQY,0,0,0,0,0,0
ID_MM2BWN,0,0,0,0,0,0
ID_PR6GCS,0,0,0,0,0,0
ID_5T6WFW,0,0,0,0,0,0
ID_VT7750,0,0,0,0,0,0
ID_URURAN,0,0,0,0,0,0
ID_FQKEBR,0,0,0,0,0,0
ID_XC2X41,0,0,0,0,0,0
ID_T8SKEP,0,0,0,0,0,0
ID_ZD760Q,0,0,0,0,0,0
ID_ZDW4YS,0,0,0,0,0,0
ID_4SE3OH,0,0,0,0,0,0
ID_8ZJKZ8,0,0,0,0,0,0
ID_C0J4MJ,0,0,0,0,0,0
ID_OBWYEH,0,0,0,0,0,0
ID_RWRYQ1,0,0,0,0,0,0
ID_HIMNTK,0,0,0,0,0,0
ID_VHRU3S,0,0,0,0,0,0
ID_DUKW5I,0,0,0,0,0,0
ID_RGBU2B,0,0,0,0,0,0
ID_6OROO2,0,0,0,0,0,0
ID_E01AVW,0,0,0,0,0,0
ID_0G0M3Z,0,0,0,0,0,0
ID_75ZEAY,0,0,0,0,0,0
ID_OBGCTB,0,0,0,0,0,0
ID_BSI938,0,0,0,0,0,0
ID_OD3P35,0,0,0,0,0,0
ID_LPR3IG,0,0,0,0,0,0
ID_WW98MI,0,0,0,0,0,0
ID_LKUGYH,0,0,0,0,0,0
ID_8V3O49,0,0,0,0,0,0
ID_NGO91I,0,0,0,0,0,0
ID_3STNLD,0,0,0,0,0,0
ID_D2HYNU,0,0,0,0,0,0
ID_PSEHFM,0,0,0,0,0,0
ID_REZOW5,0,0,0,0,0,0
ID_S64QFC,0,0,0,0,0,0
ID_9O5TIS,0,0,0,0,0,0
ID_KFKH2L,0,0,0,0,0,0
ID_3F0GYV,0,0,0,0,0,0
ID_EPPMFG,0,0,0,0,0,0
ID_WPHAGI,0,0,0,0,0,0
ID_4Y0VT3,0,0,0,0,0,0
ID_WULH1Z,0,0,0,0,0,0
ID_E0WVVY,0,0,0,0,0,0
ID_0RYNOK,0,0,0,0,0,0
ID_WE8RKW,0,0,0,0,0,0
ID_XJJHEX,0,0,0,0,0,0
ID_E44382,0,0,0,0,0,0
ID_D4HUAW,0,0,0,0,0,0
ID_9BLHQS,0,0,0,0,0,0
ID_0PABFC,0,0,0,0,0,0
ID_V5A80P,0,0,0,0,0,0
ID_WLI35N,0,0,0,0,0,0
ID_CAKGEL,0,0,0,0,0,0
ID_L4EYKT,0,0,0,0,0,0
ID_BS8T6P,0,0,0,0,0,0
ID_Z43O7Z,0,0,0,0,0,0
ID_NUI8UC,0,0,0,0,0,0
ID_IT01YY,0,0,0,0,0,0
ID_PHKKLQ,0,0,0,0,0,0
ID_R8M8SS,0,0,0,0,0,0
ID_B6ZZ5P,0,0,0,0,0,0
ID_4IYAMD,0,0,0,0,0,0
ID_T6IF0T,0,0,0,0,0,0
ID_FB09FY,0,0,0,0,0,0
ID_MA8GLI,0,0,0,0,0,0
ID_IFIIGQ,0,0,0,0,0,0
ID_ZARKQN,0,0,0,0,0,0
ID_7DYR0J,0,0,0,0,0,0
ID_QVSE4F,0,0,0,0,0,0
ID_ZUVHL8,0,0,0,0,0,0
ID_6LI3EJ,0,0,0,0,0,0
ID_N8UK21,0,0,0,0,0,0
ID_W3KIQI,0,0,0,0,0,0
ID_L9IPGA,0,0,0,0,0,0
ID_LRLRQB,0,0,0,0,0,0
ID_Q5H34E,0,0,0,0,0,0
ID_TL6ULM,0,0,0,0,0,0
ID_BAHEHY,0,0,0,0,0,0
ID_IU4G95,0,0,0,0,0,0
ID_ABFR5T,0,0,0,0,0,0
ID_BXIN9D,0,0,0,0,0,0
ID_8FWX6I,0,0,0,0,0,0
ID_5UXMEN,0,0,0,0,0,0
ID_6ALABP,0,0,0,0,0,0
ID_YMZWV2,0,0,0,0,0,0
ID_CAXC7H,0,0,0,0,0,0
ID_JBLH5N,0,0,0,0,0,0
ID_F4L75C,0,0,0,0,0,0
ID_TBE38Z,0,0,0,0,0,0
ID_6GRKUL,0,0,0,0,0,0
ID_13GQDW,0,0,0,0,0,0
ID_KQCZIM,0,0,0,0,0,0
ID_KACN6Q,0,0,0,0,0,0
ID_LPBHAQ,0,0,0,0,0,0
ID_1S1KBW,0,0,0,0,0,0
ID_IUCQZS,0,0,0,0,0,0
ID_62NNPA,0,0,0,0,0,0
ID_V22VHT,0,0,0,0,0,0
ID_HG2OAS,0,0,0,0,0,0
ID_XEC1UB,0,0,0,0,0,0
ID_OYIYH6,0,0,0,0,0,0
ID_B87F80,0,0,0,0,0,0
ID_0GT5MY,0,0,0,0,0,0
ID_3542I1,0,0,0,0,0,0
ID_XIPX8S,0,0,0,0,0,0
ID_60GIV7,0,0,0,0,0,0
ID_K5QXSD,0,0,0,0,0,0
ID_IMWQJR,0,0,0,0,0,0
ID_YKDMVB,0,0,0,0,0,0
ID_DJLRHI,0,0,0,0,0,0
ID_AA0TBB,0,0,0,0,0,0
ID_QQILOV,0,0,0,0,0,0
ID_GU8TDA,0,0,0,0,0,0
ID_GYA6QV,0,0,0,0,0,0
ID_SR9UQ2,0,0,0,0,0,0
ID_MG1GRK,0,0,0,0,0,0
ID_E8MNFZ,0,0,0,0,0,0
ID_90ES1C,0,0,0,0,0,0
ID_SBTN25,0,0,0,0,0,0
ID_2IT3ZQ,0,0,0,0,0,0
ID_POM94C,0,0,0,0,0,0
ID_8WSJY9,0,0,0,0,0,0
ID_PISRX6,0,0,0,0,0,0
ID_Z548DO,0,0,0,0,0,0
ID_HN86UX,0,0,0,0,0,0
ID_ENZCKW,0,0,0,0,0,0
ID_NNXHZJ,0,0,0,0,0,0
ID_PWTIJ9,0,0,0,0,0,0
ID_Q2SMTQ,0,0,0,0,0,0
ID_3MCOUT,0,0,0,0,0,0
ID_G7Z1L3,0,0,0,0,0,0
ID_J5L7RD,0,0,0,0,0,0
ID_JXG6HY,0,0,0,0,0,0
ID_XLV5BF,0,0,0,0,0,0
ID_GBKQ4A,0,0,0,0,0,0
ID_0RNKFD,0,0,0,0,0,0
ID_RNZHE5,0,0,0,0,0,0
ID_O2NKGF,0,0,0,0,0,0
ID_RPS26Y,0,0,0,0,0,0
ID_K1CKSA,0,0,0,0,0,0
ID_K0MGYR,0,0,0,0,0,0
ID_U0SR28,0,0,0,0,0,0
ID_YDH96X,0,0,0,0,0,0
ID_YHP6IW,0,0,0,0,0,0
ID_IG1LYN,0,0,0,0,0,0
ID_T4NKV6,0,0,0,0,0,0
ID_6711DS,0,0,0,0,0,0
ID_FUJOIH,0,0,0,0,0,0
ID_Q1AOTZ,0,0,0,0,0,0
ID_ZM9CVR,0,0,0,0,0,0
ID_8AYBAW,0,0,0,0,0,0
ID_B1G5TP,0,0,0,0,0,0
ID_568IE8,0,0,0,0,0,0
ID_JOWST8,0,0,0,0,0,0
ID_FVI9F8,0,0,0,0,0,0
ID_74OIAW,0,0,0,0,0,0
ID_XMWVMP,0,0,0,0,0,0
ID_6TS54L,0,0,0,0,0,0
ID_8AII57,0,0,0,0,0,0
ID_RJS1VA,0,0,0,0,0,0
ID_DM8ZXW,0,0,0,0,0,0
ID_5CJYZP,0,0,0,0,0,0
ID_JBXMIO,0,0,0,0,0,0
ID_4TGOWM,0,0,0,0,0,0
ID_0RHXLP,0,0,0,0,0,0
ID_NA6WHB,0,0,0,0,0,0
ID_KKQ9JS,0,0,0,0,0,0
ID_KCZDMC,0,0,0,0,0,0
ID_JHKAO1,0,0,0,0,0,0
ID_EWRTK0,0,0,0,0,0,0
ID_D0XOZS,0,0,0,0,0,0
ID_I4CLRD,0,0,0,0,0,0
ID_5OGH64,0,0,0,0,0,0
ID_KA4RGT,0,0,0,0,0,0
ID_HK8NQI,0,0,0,0,0,0
ID_CZC128,0,0,0,0,0,0
ID_CFEXKG,0,0,0,0,0,0
ID_3UF9YW,0,0,0,0,0,0
ID_4T4T5J,0,0,0,0,0,0
ID_UZSIPN,0,0,0,0,0,0
ID_ZCSVH8,0,0,0,0,0,0
ID_BKIDXK,0,0,0,0,0,0
ID_5BWCPJ,0,0,0,0,0,0
ID_R372RI,0,0,0,0,0,0
ID_MWPK2X,0,0,0,0,0,0
ID_TZP781,0,0,0,0,0,0
ID_Q6P63K,0,0,0,0,0,0
ID_PFF9X5,0,0,0,0,0,0
ID_L4WIOX,0,0,0,0,0,0
ID_S9103X,0,0,0,0,0,0
ID_RI0O6J,0,0,0,0,0,0
ID_VLCS86,0,0,0,0,0,0
ID_ED3ISP,0,0,0,0,0,0
ID_KCI4WE,0,0,0,0,0,0
ID_M5X6WA,0,0,0,0,0,0
ID_22VI0T,0,0,0,0,0,0
ID_EJYLK4,0,0,0,0,0,0
ID_ILTCSC,0,0,0,0,0,0
ID_QOIH7K,0,0,0,0,0,0
ID_QOTY6K,0,0,0,0,0,0
ID_EJW3LT,0,0,0,0,0,0
ID_M8HQVC,0,0,0,0,0,0
ID_LU4HLB,0,0,0,0,0,0
ID_E88WHP,0,0,0,0,0,0
ID_P1L1VI,0,0,0,0,0,0
